datetime,NO2_BRINGELLY,NO2_CAMDEN,NO2_CAMPBELLTOWN_WEST,NO2_LIVERPOOL,OZONE_BRINGELLY,OZONE_CAMDEN,OZONE_CAMPBELLTOWN WEST,OZONE_LIVERPOOL,OZONE_CAMPBELLTOWN,OZONE_ABERDEEN,OZONE_BULGA,OZONE_CAMBERWELL,OZONE_JERRYS PLAINS,OZONE_MAISON DIEU,OZONE_MERRIWA,OZONE_MOUNT THORLEY,OZONE_MUSWELLBROOK,OZONE_MUSWELLBROOK NW,OZONE_SINGLETON,OZONE_SINGLETON NW,OZONE_SINGLETON SOUTH,OZONE_WARKWORTH,OZONE_WYBONG,OZONE_BERESFIELD,OZONE_CARRINGTON,OZONE_MAYFIELD,OZONE_NEWCASTLE,OZONE_STOCKTON,OZONE_WALLSEND,OZONE_MORISSET,OZONE_WYONG,OZONE_ALBION PARK,OZONE_ALBION PARK RAIL,OZONE_ALBION PARK SOUTH,OZONE_KEMBLA GRANGE,OZONE_WARRAWONG,OZONE_WOLLONGONG,OZONE_BRADFIELD HIGHWAY,OZONE_ALBURY,OZONE_ARMIDALE,OZONE_BATHURST,OZONE_COFFS HARBOUR,OZONE_GOULBURN,OZONE_GUNNEDAH,OZONE_NARRABRI,OZONE_ORANGE,OZONE_PORT MACQUARIE,OZONE_TAMWORTH,OZONE_WAGGA WAGGA,OZONE_WAGGA WAGGA NORTH,OZONE_BARGO,OZONE_BLACKTOWN ,OZONE_CHULLORA,OZONE_COOK AND PHILLIP,OZONE_EARLWOOD,OZONE_LIDCOMBE,OZONE_LIDCOMBE (FORMER),OZONE_LINDFIELD,OZONE_LIVERPOOL,OZONE_MACARTHUR,OZONE_MACQUARIE PARK,OZONE_OAKDALE,OZONE_PARRAMATTA NORTH ,OZONE_PENRITH,OZONE_PROSPECT,OZONE_RANDWICK,OZONE_RICHMOND,OZONE_ROUSE HILL,OZONE_ROZELLE,OZONE_ST MARYS,OZONE_SYDNEY,OZONE_VINEYARD,OZONE_WOOLOOWARE,OZONE_ARMIDALE,OZONE_BOURKE,OZONE_BROKEN HILL,OZONE_BURONGA,OZONE_COBAR,OZONE_CONDOBOLIN,OZONE_COOMA,OZONE_COOMBAH,OZONE_COWRA,OZONE_DENILIQUIN,OZONE_DUBBO,OZONE_EUSTON,OZONE_GRAFTON,OZONE_GRIFFITH,OZONE_GUNNEDAH,OZONE_GUNNEDAH SOUTH EAST,OZONE_HAY,OZONE_HILLSTON,OZONE_IVANHOE,OZONE_JUNEE,OZONE_KYALITE,OZONE_LAKE VICTORIA,OZONE_LAMEROO,OZONE_LISMORE,OZONE_LODDON PLAINS,OZONE_MERIMBULA,OZONE_MOOLAWATANA,OZONE_MOREE,OZONE_NARRANDERA,OZONE_PARKES,OZONE_POONCARIE,OZONE_RAND,OZONE_TEMORA,OZONE_TIBOOBURRA,OZONE_WAGGA WAGGA NORTH,OZONE_WALGETT,OZONE_WALPEUP,OZONE_WERRIMULL,OZONE_WEST WYALONG,OZONE_WHITE CLIFFS,OZONE_WYCHEPROOF,OZONE_CAMMERAY,OZONE_CATARACT RFS,OZONE_KATOOMBA,OZONE_KURRAJONG HEIGHTS,OZONE_LIVERPOOL SWAQS,OZONE_PORT KEMBLA,OZONE_PORT KEMBLA STEELWORKS,OZONE_WENTWORTH FALLS,OZONE_KURRI KURRI,OZONE_BOWRAL,OZONE_BATEMANS BAY,OZONE_COFFS HARBOUR,OZONE_COFFS HARBOUR,OZONE_COOMA,OZONE_GRAFTON,OZONE_LISMORE,OZONE_MERIMBULA,OZONE_PORT MACQUARIE,OZONE_TAREE,OZONE_ULLADULLA,PM25_CAMDEN,PM25_LIVERPOOL,PM25_BRINGELLY,WDR_BRINGELLY,WDR_CAMDEN,WDR_CAMPBELLTOWN_WEST,WDR_LIVERPOOL,WSP_BRINGELLY,WSP_CAMDEN,WSP_CAMPBELLTOWN_WEST,WSP_LIVERPOOL,hour,season_number,forecast_hours
2019-01-02 21:00:00+10:00,,,,,16.394,33.2954,33.8989,41.2832,8.1044,12.2288,38.9658,14.1434,26.4969,18.8528,31.2385,11.4845,9.0102,2.8825,40.9525,24.5854,4.9457,2.0409,42.2798,37.2676,17.6395,27.2948,13.1432,18.9728,44.4437,48.4826,47.98,3.9825,5.5535,6.6306,33.9526,44.116,18.5869,9.139,18.957,43.139,13.9596,21.6143,9.0927,31.1531,36.4428,47.4651,47.71,14.4528,16.854,0.2296,27.6301,26.1382,32.8373,38.9812,0.4451,21.6811,11.4238,17.4173,20.2955,5.761,37.5546,47.8287,40.2829,11.1864,49.4294,26.4968,20.1561,29.8278,22.7049,29.2813,2.363,8.441,36.2352,23.2047,21.3235,14.82,29.9093,5.7435,5.2259,23.9695,1.8298,49.2337,22.5331,8.6593,7.7692,12.7079,6.8664,23.7094,34.3971,25.852,4.3183,20.6613,33.634,7.4399,34.9469,41.3277,6.7629,18.2855,29.705,8.1725,14.6633,13.2744,20.8106,47.317,45.8843,31.354,42.2484,31.7062,2.7608,27.1152,42.9001,31.2816,2.4985,20.0074,13.5721,18.0396,39.2453,17.1961,48.56,29.8421,27.6409,34.3477,30.7834,18.5055,30.8047,4.7419,45.5353,36.5082,46.5102,30.5107,38.1912,12.5947,24.5506,40.2651,33.8866,47.9236,45.4725,,,,,,,,,,,35
2019-01-02 22:00:00+10:00,,,,,12.1175,16.1784,48.8951,45.77,27.0248,40.8422,28.5969,32.6522,45.6428,30.3774,44.913,39.291,30.9571,9.6802,44.291,48.54,5.1815,20.5,11.6435,16.6015,30.1752,30.0998,18.0827,20.7938,33.0008,42.5748,6.1137,16.1612,24.9654,11.8656,6.841,21.2136,6.3341,7.4658,20.1712,25.2796,48.58,2.4508,34.6529,27.2605,25.8059,30.0569,17.6337,24.7916,35.5806,14.9032,13.087,41.4365,5.8048,39.8299,46.3277,34.2693,40.0826,33.5281,7.6244,36.9945,6.9078,5.5638,16.5335,47.085,11.0538,34.3568,42.6875,18.6716,33.9464,4.1698,31.5734,32.4914,6.7939,29.4994,21.0347,44.2709,23.8548,1.5695,40.2236,48.862,41.8472,4.9378,14.5142,49.5831,42.1318,8.7602,46.4141,27.5817,5.5001,12.4924,3.1,2.8149,1.4886,38.3012,31.451,30.007,7.379,32.3363,22.7068,25.834,34.6441,2.4897,1.7213,48.6602,5.2694,7.1379,27.0275,27.4566,49.7705,8.4515,26.292,36.168,7.6568,43.1542,22.287,43.6678,33.1672,25.3375,29.8706,27.8193,2.2757,22.9986,8.6591,26.6018,26.215,40.5227,19.867,9.3837,22.6464,49.2399,43.1262,27.7071,47.6963,33.412,45.8095,26.848,15.5386,,,,,,,,,,,36
2019-01-02 23:00:00+10:00,,,,,37.3634,13.7671,23.5567,12.503,38.4501,5.5683,9.7186,38.5154,7.4551,16.6749,2.9776,20.2317,49.7658,6.848,40.4919,47.746,11.7163,20.6491,49.1362,36.6998,43.5009,6.9824,42.7987,46.7883,0.794,41.8007,23.5865,17.1517,29.5581,49.6455,42.9887,26.8312,10.4137,29.667,28.8136,26.9469,42.2561,44.8875,14.2652,33.8485,24.641,35.292,5.7668,13.5926,37.7292,44.3157,34.6677,3.0566,16.6197,46.3441,45.5787,38.1135,42.1394,23.2689,26.1235,5.0839,48.7322,48.2324,34.807,0.479,40.0342,40.1404,21.9654,24.7387,21.8562,11.859,23.2166,28.5287,46.4094,26.156,7.2029,20.3002,35.9454,33.6743,0.932,47.7494,31.1246,29.0423,42.1691,44.8555,43.6166,16.32,6.7972,49.6683,31.7078,14.0872,0.4899,40.0459,6.8685,41.2652,16.0222,15.2022,48.2649,31.3505,32.0119,45.2756,1.5463,47.5561,11.1186,30.6573,34.031,26.8054,21.4079,30.3123,20.6638,32.8839,28.9071,46.6047,22.5577,25.1692,45.3335,11.0351,6.0431,24.387,7.4217,25.2942,45.7522,24.649,21.8847,20.8185,44.9669,18.127,44.3504,26.3171,47.4706,31.6854,13.418,19.9177,22.06,14.664,25.6015,49.2941,18.6714,,,,,,,,,,,37
2019-01-03 00:00:00+10:00,,,,,32.0802,41.6976,49.4425,2.6768,34.602,15.1046,4.8945,39.7654,36.9335,23.9273,33.7892,30.4268,12.997,20.6094,16.1454,46.1662,28.703,13.3573,0.3936,37.2311,2.2653,41.1573,1.3046,35.7268,26.4563,12.0684,18.8209,17.2554,43.3395,26.0503,25.6279,12.7192,0.7968,45.66,47.84,19.4264,40.0034,41.6537,39.2921,13.9811,0.9891,45.0622,25.3531,17.3103,32.5039,6.5147,24.1802,26.303,4.0816,20.4374,7.9948,35.3945,11.5556,6.8938,39.7779,41.2252,32.5432,23.1429,28.5072,30.5781,13.0493,15.4559,2.039,36.7193,2.8146,39.6982,35.5446,23.8832,41.9081,7.5187,13.146,23.1331,47.4065,15.6583,46.2336,40.9979,17.9002,1.0131,16.2112,10.7222,32.7537,35.5103,1.7182,23.3575,21.7668,37.4751,35.6981,34.5982,36.0808,12.7521,44.0327,18.2296,48.1556,38.3735,31.3929,29.7348,23.3256,14.8102,23.9587,1.6647,46.5631,13.6946,33.7496,40.8654,25.9848,21.4721,14.8636,5.3945,31.4544,31.9895,33.0936,6.2985,40.681,3.4604,21.7979,36.4452,24.1244,13.8402,22.7138,5.0202,31.766,14.2481,36.3325,45.2712,23.0656,0.6635,16.9769,30.9755,48.5973,4.0474,15.8275,6.8251,44.518,,,,,,,,,,,38
2019-01-03 01:00:00+10:00,,,,,9.4401,41.3036,18.6648,19.7001,41.6684,30.5528,21.7966,31.4594,34.9704,22.9927,46.8573,12.8749,1.0829,29.4094,0.6123,10.5489,3.6627,9.2603,29.5273,34.9256,14.058,38.7317,49.7706,9.6599,31.9911,31.5433,48.3746,42.656,2.6336,5.9508,10.6243,47.5649,36.6738,48.5799,11.2615,19.9832,25.8105,36.1831,40.3704,37.1771,24.3732,0.5465,17.5661,37.374,22.8299,11.6916,7.6012,12.5766,40.6953,28.5536,14.2783,7.814,46.0713,18.3477,13.6794,8.234,47.2588,9.0103,10.3759,4.6244,25.9225,42.8578,43.6323,13.7415,20.4379,14.2081,12.7201,18.5971,36.8083,47.5843,43.3216,6.4245,2.9299,27.9102,1.5556,32.9186,9.2154,23.1624,17.1258,40.819,28.1834,44.6837,18.253,24.4003,47.5238,42.1132,42.8648,45.2702,24.7702,2.2661,1.0223,41.1138,4.6243,15.6637,36.4302,7.1606,19.2972,0.8865,2.5036,8.4462,35.3978,23.5612,49.8409,6.3196,37.9143,13.2117,33.2133,1.5843,31.2429,27.8894,32.6987,20.4852,29.8242,43.5883,28.914,7.1633,43.3201,28.7934,2.1026,6.9431,29.8163,2.7121,40.4463,45.3217,37.7729,47.0698,2.7235,37.3765,19.5778,17.4824,22.4401,8.7167,28,,,,,,,,,,,39
2019-01-03 02:00:00+10:00,,,,,22.4303,3.3512,19.0667,25.1478,14.9316,10.548,4.3118,19.295,30.9756,2.5455,22.2587,33.2435,25.1654,24.5351,13.2423,25.7514,17.4113,18.8592,36.7381,6.4355,42.7632,28.4861,28.506,16.3697,10.8206,14.2267,30.3192,39.6869,27.0871,34.438,19.9141,19.2807,11.3513,22.0716,26.3575,39.9953,18.4631,8.0452,6.1085,19.5249,40.6923,46.0782,23.8222,3.2395,6.9413,2.6805,46.3232,12.4094,24.5505,40.6683,17.2673,38.2554,17.7893,42.1998,34.0688,5.7278,21.1669,38.2367,48.555,2.9833,49.6596,11.2351,40.989,37.1594,10.982,22.5436,36.2673,32.6239,36.7243,22.9376,25.3787,34.1412,33.5279,2.8871,12.1023,12.0384,31.8759,10.0432,6.3905,36.6265,32.6946,30.3791,37.828,40.5919,4.9876,47.9834,7.8994,46.2092,24.0245,42.3182,15.4044,38.0336,38.6509,7.2003,3.2696,21.0641,32.2928,27.0075,5.4116,47.2292,47.6757,36.9653,6.3293,20.7883,36.8559,30.4422,33.9022,28.6594,22.3405,29.2163,23.1937,18.7473,14.2767,3.9285,7.1848,15.6294,44.2071,34.197,27.6449,9.7578,2.9662,26.8801,26.2033,24.5552,34.7059,24.4252,22.8021,23.8663,36.4111,28.2424,39.2379,31.0487,9.9231,,,,,,,,,,,40
2019-01-03 03:00:00+10:00,,,,,8.0299,32.3925,23.0564,46.2955,21.4587,26.8423,31.3812,14.4896,36.9625,35.9423,30.0785,1.2406,48.4246,46.56,28.9863,6.5167,10.4374,47.5893,11.4782,18.0026,31.7342,5.8522,43.2421,13.6395,26.9998,10.6297,33.2713,0.2172,45.5258,42.12,26.8131,19.5792,38.055,8.8094,8.0027,2.1044,30.9942,19.3341,42.6545,43.4815,44.9428,8.3349,19.7113,23.1584,41.2234,27.4498,42.5588,35.6462,37.2433,0.3521,43.0024,30.5506,41.5637,17.059,10.944,27.9323,46.2094,23.5438,7.2564,33.0878,44.804,3.5284,14.6049,0.5086,6.1971,33.2908,6.0369,8.1611,12.6961,32.6217,12.3385,22.1382,4.8087,4.6918,19.4582,26.7366,37.7107,26.0988,30.6707,11.933,4.5566,12.168,34.1786,15.4885,31.6883,10.77,0.6647,48.0551,42.9693,0.1511,33.5122,29.8018,34.3946,32.6349,41.2087,9.2025,1.6575,48.9445,25.0868,19.502,20.1333,29.5905,17.6479,5.7877,48.9782,43.7079,22.6754,24.0095,48.6445,0.7163,27.7271,22.381,7.2863,23.9707,8.2077,32.4911,12.4411,44.5588,3.2566,24.2756,7.1618,27.1502,22.212,35.0076,37.4795,37.3559,27.5408,41.0222,37.4084,36.6836,26.9963,22.2893,24.1512,,,,,,,,,,,41
2019-01-03 04:00:00+10:00,,,,,35.0151,12.1084,20.3942,32.977,31.1041,38.8484,19.4222,15.8956,24.0298,25.0804,15.4328,15.204,32.1543,41.4029,49.0844,26.3406,32.2796,13.1824,48.793,13.3686,44.363,7.8078,17.3225,31.5593,13.221,13.2832,20.5031,43.2364,22.0134,45.7788,32.5095,44.7177,2.2324,23.9975,1.2455,22.8624,14.9929,34.9375,27.749,25.7971,9.6653,27.4106,13.4432,4.7345,4.7407,17.0355,15.6518,32.501,34.2507,6.0369,0.4053,33.9263,25.8198,23.6227,2.474,6.1316,35.4829,15.8141,38.7579,7.845,5.5654,1.6156,3.1398,23.9743,3.7064,37.5204,1.9364,45.0078,4.2962,41.2471,29.0457,17.2746,33.514,26.0452,28.4409,6.5941,36.5837,44.4341,1.9204,13.473,48.4102,48.0587,30.5638,30.916,12.897,14.1533,30.941,26.9389,39.2806,47.4644,48.6272,7.7707,35.8251,43.8553,37.0493,5.5178,3.3461,36.5847,35.2492,32.597,32.9146,41.2254,34.8751,43.5002,0.8795,32.2182,45.7631,22.5663,22.4804,49.14,19.8066,48.5879,21.8646,8.5479,49.9726,29.8733,3.7478,31.5519,18.259,47.9395,21.504,7.9374,6.7342,42.1555,6.6138,36.2932,9.018,13.4703,6.6866,41.5574,1.431,31.4436,32.3603,,,,,,,,,,,42
2019-01-03 05:00:00+10:00,,,,,45.4716,6.7119,8.8346,44.3444,44.5004,22.2014,33.9784,36.9253,43.6315,43.2167,13.8772,4.2961,25.6337,41.2403,27.6524,14.0123,2.0057,46.7089,19.7081,43.0245,35.8176,16.4831,29.1244,31.8761,27.7478,31.8092,7.5589,46.1636,7.5535,10.724,40.3734,6.9946,4.1162,34.9662,6.1421,45.7799,47.7189,30.6585,29.6161,27.8134,32.7497,4.5613,15.4272,49.9754,27.0902,23.2377,6.3848,15.5729,9.4226,31.5544,49.5007,2.6057,32.9267,19.9336,12.3544,8.5151,26.8923,0.6165,32.3016,43.756,16.8551,20.2712,1.5648,36.5269,16.4629,36.9322,35.2538,4.3005,22.935,39.1234,0.624,44.1711,35.78,39.7244,6.3272,35.3492,26.3124,2.0186,40.1975,39.5514,32.2753,1.2513,45.3839,49.2514,2.8457,33.9137,48.8022,21.543,24.7176,21.469,11.2004,10.3401,22.6182,27.9438,10.3556,8.9677,27.9963,14.6345,14.3666,48.3882,3.9281,26.5935,21.768,34.9052,43.1007,33.6665,39.8326,41.2749,20.523,45.1105,22.0998,17.7622,14.1538,27.139,10.0454,11.8056,35.9721,21.4879,6.4562,47.7338,4.3885,16.6937,2.2403,9.9609,30.4259,21.6346,28.773,25.1293,37.126,36.2484,45.6041,12.8752,42.649,,,,,,,,,,,43
2019-01-03 06:00:00+10:00,,,,,20.158,35.4561,0.094,29.8909,14.8425,19.9032,35.9323,24.7524,28.7862,26.6842,11.9744,36.9435,11.3308,12.5083,7.3583,28.2493,20.5543,8.4942,27.6168,10.0127,36.5979,23.3787,24.5622,38.0093,27.6449,42.2011,32.7682,17.7655,0.275,6.0235,31.5782,25.6733,6.5145,25.0704,5.0377,32.483,19.539,13.4374,4.0565,18.2009,31.406,34.8366,6.2474,9.2461,0.6077,16.4496,15.9754,18.3199,47.0112,5.0471,41.4217,7.6317,18.4714,11.2187,19.2039,46.6263,23.375,42.3834,25.9845,19.0266,28.2972,38.6641,42.9375,34.3817,45.1132,5.3032,37.4085,30.1022,19.4351,21.3395,18.5577,31.9258,44.5496,44.0485,45.509,24.6756,18.6883,45.5683,15.3355,8.0116,34.8646,20.611,41.4982,17.752,32.1441,7.1241,19.6168,4.3699,9.3018,23.0684,31.7819,1.1901,17.6256,41.5667,45.8955,37.7679,30.9915,47.6443,8.2361,41.7311,33.5426,16.2152,28.1217,23.2562,6.7814,21.1232,9.595,17.2289,0.4128,2.46,46.7603,32.2549,42.74,13.0708,46.4501,15.5467,48.0659,17.744,12.0067,24.3907,1.6675,29.0925,24.1709,13.8607,47.5902,48.1384,33.2548,11.8283,18.1374,42.5839,44.6768,13.391,33.6576,,,,,,,,,,,44
2019-01-03 07:00:00+10:00,,,,,11.451,1.9846,35.0432,3.0615,36.1351,29.1241,7.6475,13.1366,6.7955,6.647,28.0971,31.5892,24.7159,7.2066,45.4414,16.3782,4.0716,15.2934,16.7109,44.4939,48.5031,35.155,38.6577,12.6986,17.9485,16.9001,30.0055,38.826,24.627,22.0274,48.3147,2.9431,31.9869,12.3492,33.9751,19.84,26.5324,30.1852,30.3708,14.2101,8.1358,15.7526,10.0057,24.8417,35.9292,37.5506,15.3054,23.3385,3.953,22.4115,41.5953,15.3256,48.1049,48.7799,20.9438,7.4862,12.7572,14.832,32.4366,22.1204,42.1701,29.7061,44.2081,46.3999,24.6458,24.7543,20.2983,9.1847,2.5749,43.8514,40.0709,20.4924,37.7069,25.1317,25.3303,21.8907,1.3305,7.1755,37.799,44.4124,4.0668,47.9258,8.672,18.1503,4.7923,29.5324,48.4804,29.6499,38.2894,27.3703,2.5648,34.3361,13.1619,45.1259,22.9749,2.2838,41.4726,18.4586,25.2954,24.8276,37.1907,2.7727,6.6447,18.3618,2.0809,24.994,25.577,48.4268,39.9138,19.5193,36.4443,0.1128,43.6173,27.3986,41.7098,37.2329,24.3213,19.7186,35.1589,37.5834,22.207,43.2927,36.0407,21.2729,41.7671,25.9787,19.0783,17.7154,49.891,34.2168,1.4198,5.4289,9.07,,,,,,,,,,,45
2019-01-03 08:00:00+10:00,,,,,3.379,38.1639,4.4025,10.7138,41.5759,20.649,4.7644,1.6046,10.3771,6.5475,44.1677,22.2287,4.1715,31.9716,28.3579,48.7452,30.466,21.8973,22.2048,1.6785,22.4519,42.426,20.6175,24.0679,18.4812,48.1063,30.4668,46.1815,21.0391,44.4193,26.5028,39.2119,30.3705,27.7826,34.2071,15.1031,12.8414,29.9295,21.1302,15.5383,6.795,31.5357,25.6787,33.5515,19.2581,15.0251,16.0269,41.2717,28.6702,23.2924,29.5768,6.8806,38.2259,44.2937,37.7044,4.6522,46.087,17.348,2.6333,28.1781,10.6973,10.6327,18.5786,37.3705,32.7283,35.6775,7.5884,36.5274,18.9586,30.9973,8.0162,18.5913,33.9962,48.0248,2.4726,6.2658,31.7705,9.2689,0.2907,33.3139,49.6507,18.303,28.4508,49.8308,41.0399,7.935,46.6321,49.69,15.98,20.6725,49.8566,27.2535,1.1659,27.6494,44.8023,38.0046,18.1481,19.0178,34.5123,47.3308,1.6355,39.6949,35.1866,4.2039,45.966,34.7973,25.2175,7.788,15.2717,24.3557,48.3945,32.2107,37.0603,5.2276,42.83,39.6526,19.7445,45.7657,49.5048,48.4374,28.3992,11.6701,4.257,23.1071,41.1165,35.3866,5.4991,12.1736,30.2784,33.552,48.3988,9.3836,27.5954,,,,,,,,,,,46
2019-01-03 09:00:00+10:00,,,,,7.092,48.2243,28.6438,34.5147,35.8167,40.4775,1.6807,0.1793,20.8455,7.6477,49.8777,22.5769,25.8406,4.4619,17.7514,25.6745,2.4772,44.4622,24.3009,9.2071,20.3064,29.5184,29.6208,35.397,32.7103,10.4917,33.9048,46.4354,33.538,28.253,16.8002,23.2022,3.7997,43.3015,34.3594,11.4154,30.3749,0.989,22.9362,42.4665,39.3426,43.2829,41.011,1.4685,18.6433,33.7096,39.3483,6.9188,46.9399,24.205,24.4833,13.3559,8.6654,46.7088,34.7019,47.9274,48.5879,8.5775,44.0586,32.3422,40.6508,15.9748,13.5466,10.5326,9.1533,32.7938,16.2787,38.4256,40.5112,38.2016,14.5498,30.4285,2.8884,3.3332,35.8517,43.3607,17.7991,21.8599,6.2187,1.8044,27.6731,23.4953,48.9423,30.1566,35.8753,21.4312,34.0586,17.1651,48.2833,26.2489,37.1873,17.0182,31.3381,12.8332,26.5458,26.4257,37.6748,30.8155,48.9644,36.9274,23.8186,7.6748,22.1683,3.7474,40.3754,44.7626,7.6787,29.6334,30.664,32.7899,24.9772,8.1251,46.3426,33.3575,39.0714,44.3447,36.7018,7.3867,43.553,47.8315,27.9773,35.8738,12.8318,20.9872,3.8518,14.8932,7.2652,12.4589,22.5715,44.1048,43.4447,43.0691,0.825,,,,,,,,,,,47
2019-01-03 10:00:00+10:00,,,,,9.3781,4.6905,29.9885,48.7408,0.4665,30.355,29.9063,1.8153,14.3423,34.6549,0.662,23.4735,2.8793,16.269,26.0314,30.4661,37.1638,12.1094,10.9317,12.2214,43.6803,49.8426,6.7812,18.4384,3.5004,33.7563,38.3817,44.3786,25.2461,26.6507,34.9792,8.9742,10.2683,29.4082,41.0841,17.1664,19.9285,49.2594,36.0294,13.6198,36.2614,37.8321,48.3537,6.9146,6.5752,44.1992,27.2895,4.0772,26.1639,21.6614,42.0615,30.1046,40.5612,29.3887,0.8528,8.1969,27.7749,29.3418,33.101,34.1275,24.0551,14.3676,47.9988,10.965,5.5385,20.5989,7.1032,38.7207,17.7359,16.6032,41.5897,20.6567,8.2217,8.3732,0.0819,17.7147,48.5055,27.357,14.1455,2.8541,23.1531,47.9193,29.206,46.26,8.6783,4.7576,38.5789,15.1045,7.6115,21.4964,26.0875,37.0021,31.4401,9.4093,28.0906,44.5925,26.2232,49.4939,29.6625,13.1774,5.8004,45.5814,10.4435,35.9521,39.1536,40.0096,19.6173,40.6056,21.1259,24.5176,26.7818,3.4438,46.551,32.9528,20.6226,48.1297,45.0443,16.8877,4.5069,21.429,22.4645,40.215,32.2165,30.0081,6.3913,44.8215,32.3896,30.9494,11.5786,30.1583,2.6175,35.5392,29.0545,,,,,,,,,,,48
